student_id,club_id,date_adhesion,role
1257,67,2026-11-01,membre
175,67,2026-12-31,membre
274,67,2025-12-04,membre
995,67,2026-08-09,bureau
959,67,2026-08-27,membre
665,67,2026-08-11,membre
1349,67,2026-11-18,membre
911,67,2026-11-26,membre
1168,67,2025-10-22,membre
745,67,2025-04-21,membre
1084,67,2025-09-10,membre
1456,67,2025-06-23,membre
511,67,2025-08-08,membre
1414,67,2026-02-03,membre
678,67,2026-10-26,membre
802,67,2025-10-09,membre
76,68,2026-04-12,membre
941,68,2024-08-15,membre
607,68,2026-08-26,membre
1369,68,2025-05-18,membre
58,68,2024-03-28,membre
1229,68,2026-12-26,membre
1283,68,2025-02-22,membre
1273,68,2024-11-29,membre
878,68,2026-04-20,membre
1479,68,2026-06-02,bureau
2,68,2026-10-20,membre
492,68,2026-01-11,bureau
307,68,2024-12-17,membre
505,68,2026-05-28,membre
590,68,2026-11-24,membre
1487,68,2026-12-13,membre
490,68,2025-11-19,membre
1438,68,2026-05-25,membre
1300,68,2023-12-06,membre
425,68,2026-03-26,membre
979,68,2026-06-05,membre
1088,68,2025-03-08,membre
546,68,2026-09-23,membre
1349,68,2026-12-31,membre
1440,68,2026-02-27,membre
596,68,2025-03-02,bureau
158,68,2025-11-11,membre
620,68,2024-04-05,membre
996,68,2026-12-18,membre
1448,68,2025-11-30,membre
279,68,2026-09-01,membre
750,68,2025-11-07,membre
1301,69,2025-12-20,membre
161,69,2026-03-15,membre
560,69,2024-03-15,bureau
1058,69,2026-11-29,membre
141,69,2026-08-18,membre
424,69,2026-12-14,membre
994,69,2026-07-23,membre
1293,69,2026-04-29,membre
1339,69,2025-01-26,membre
355,69,2024-01-13,membre
501,69,2026-03-04,membre
598,69,2026-10-07,membre
815,69,2025-05-05,membre
626,69,2026-03-26,membre
103,69,2025-03-21,membre
286,69,2024-10-16,membre
968,69,2025-10-25,membre
1194,69,2023-10-21,membre
445,69,2025-11-29,bureau
510,69,2024-08-29,bureau
1280,69,2026-06-15,membre
1482,69,2023-12-20,membre
1440,69,2025-11-06,membre
1392,69,2023-12-15,membre
671,69,2026-12-03,membre
1246,69,2025-11-28,membre
733,69,2025-02-27,membre
714,69,2026-12-08,membre
984,69,2022-12-26,membre
846,69,2026-12-11,membre
477,69,2023-10-31,membre
505,69,2026-05-20,membre
1118,69,2026-10-01,membre
790,69,2023-08-20,membre
217,70,2026-12-01,membre
1048,70,2026-12-10,membre
847,70,2024-01-25,membre
1472,70,2026-11-14,bureau
752,70,2025-11-15,membre
674,70,2025-05-14,membre
820,70,2026-03-15,membre
1356,70,2025-10-17,membre
1126,70,2026-10-05,membre
1163,70,2026-07-16,membre
1427,70,2024-05-09,bureau
1225,70,2024-12-03,membre
1295,70,2024-02-08,membre
1168,70,2026-11-01,membre
47,70,2026-10-27,membre
872,70,2023-12-20,membre
1378,70,2026-11-15,membre
1350,70,2025-08-27,membre
210,70,2021-10-05,membre
894,70,2024-11-16,membre
757,70,2025-12-13,membre
774,70,2024-11-16,membre
1242,70,2026-06-03,membre
142,70,2026-04-16,membre
226,70,2024-11-19,membre
1102,70,2026-11-20,membre
486,70,2026-12-01,membre
333,70,2025-12-26,membre
281,70,2026-09-03,membre
